gene_symbol,GSM1020099,GSM1020100,GSM1020101,GSM1020102,GSM1020103,GSM1020104,GSM1020105,GSM1020106
MAS1L,3.83102451486522,3.94469085433135,3.88298362069132,3.94425469561778,4.16555669499529,3.90021309275648,3.9970589987788,3.92779371681906
MASP1,5.64585147461255,4.87296860246383,5.10071162966583,4.95448242426266,6.34721916756593,5.12863698447497,5.10722626143317,5.1223049246786
MASP2,4.19374931516652,4.13470441296584,4.26095162913437,4.34771128005316,4.33067520390653,4.49271155535219,4.29054999376467,4.30990119726228
MAST1,4.80832186809676,5.06738505206656,5.56622150262374,4.8814836075798,5.0166182127072,5.55680148959622,5.37328553746392,5.08797225007098
MAST2,7.46553083388708,6.706515035139,6.90435479387823,6.89292846227441,6.14722123821036,6.55913664054221,6.61774490944798,6.30261548035976
MAST3,5.73795022512384,6.38560961688892,5.94821350093789,5.9214564327418,5.71315460874074,6.14613531381988,5.66586867304214,5.68858712762054
MAST4,7.4689699731345,8.2567519756956,7.5012112164552,8.34451966010318,7.43261996841197,7.86531552598071,7.41477666145191,8.07772995504152
MASTL,5.73784825050729,4.87996627873656,5.94802349247927,6.77866341951604,5.75678993602788,6.18702175960022,6.52539129684489,6.49201841871588
MAT1A,5.29895246308279,5.01768268363327,5.03863595750451,5.07422737353063,5.07278582540307,5.06385797770762,5.03520022828276,5.23006808580501
MAT2A,7.82487324182641,6.68442558614981,7.32256319744569,7.98450344794777,8.01322640709363,7.48750362401206,7.4718004472397,7.61481125254884
MAT2B,9.57367912127216,10.4098764894006,10.1521685569598,10.1909331345468,9.90762791267351,10.3385255908333,10.1786412688918,10.3476072908854
MATCAP1,5.66050365705637,5.64522695968408,5.80978410295148,5.62820901480374,5.2686191620506,5.58965586172617,5.4852576408106,5.73403437239127
MATCAP2,3.02640597608376,3.302222260557,4.3092401464265,4.38556112513069,4.5589729847084,3.26859050928086,4.0232348356553,3.94313349230074
MATK,5.76439971709804,5.80169179113477,5.6038366725324,6.02593658275766,5.57709139156,5.68604464593761,5.86411882594119,5.7632844315853
MATN1,5.11428398690743,5.18625517291121,4.88660131414981,4.7729198880562,4.71649420865078,4.91663460342876,4.72680463723542,5.00392654368128
MATN1-AS1,3.61391694613322,3.49484798906909,3.80144065948792,3.68373305130293,3.57022548103565,3.92378022953006,3.51751858718757,3.62223711772792
MATN2,6.56163851766607,7.8361665861957,5.73263084437567,5.90053692987017,8.88617571891184,6.5129378196771,7.78032305859926,8.45607292768088
MATN3,3.30994620525055,2.80471738373901,3.15206283500424,2.9918518349619,2.97250018172878,2.74644812614249,3.80463774545066,2.7883590488333
MATN4,5.51364017741011,5.28470979342481,5.30608109048865,5.27436916289658,5.35595939491381,5.35687275109141,5.2358397209847,5.40042410812595
MATR3,6.74218076977873,6.74154887485638,7.65560862924997,8.47840831860097,5.60192178638997,6.92912554650007,6.89864516686801,6.99036349628829
MAU2,7.56680831359907,7.49005293841104,7.30399992940455,7.5171256702246,7.31718118538879,7.9205953115071,7.20390499015989,7.23687897452764
MAVS,7.50416829415275,6.86187906942862,7.17813171027783,7.10290865574112,6.95338750382436,6.5076890556114,6.38089666170172,6.25848514761225
MAX,7.01484799317659,7.45864208033614,7.34806084643867,7.15789113001953,7.48687708817697,7.36874847466567,7.1484418920355,7.6992076314045
MAZ,5.9056200418344,5.28287977573441,6.20378136428342,6.43409615689257,5.10936249590924,5.37430922371274,5.04761555711722,5.66555613347292
MB,9.95611416717463,11.4985125630295,4.6581121351024,6.55566188437258,5.19915253774502,5.70625980739786,9.5758046354925,5.11814371501046
MB21D2,6.8554454657209,7.58043078989876,7.78812311719062,7.80897554735387,7.27876512439488,6.39432007943913,7.8366458102965,6.92665743689881
MBD1,6.27251440153396,4.9622533794724,4.5908582744773,5.83462910341684,6.35202442125329,4.33921773215726,4.72521622171132,6.28844038374864
MBD2,9.99951781574298,9.68736596934455,9.26117685849918,10.2800990262485,10.0195513152087,10.0212228810041,10.1258083963986,10.2388106023926
MBD3,7.41814544588971,7.74078338515094,7.9753338702501,7.94280220748342,7.98773755301624,7.81893219973888,7.64751332009378,7.97456804426338
MBD3L1,3.75981615580893,3.84243153409389,3.54364097679685,3.90791709928668,3.96602215649383,3.62541611815533,3.48131985379769,4.04977008369746
MBD3L2,3.99148827460372,4.02211166018502,3.99000513034472,3.80263375305991,3.92543810665558,3.95501286297592,4.04670012726081,4.10635028160577
MBD4,5.80329119174051,5.92660305201717,5.30179494948857,5.5480280129124,5.45499797295042,5.96794689530636,5.25725210840234,5.21521621114226
MBD5,5.63089179998729,5.42776991528831,6.78832464970994,6.22240522127744,5.33417483477826,4.6887241505646,5.8864548407873,5.40346802242062
MBD6,6.17912984872804,5.48780915604732,5.266403910642,5.83728506932218,5.59581691492582,5.02801465534825,5.43221783813113,5.21837587148938
MBIP,5.87671678427376,6.19074629076175,6.62456691371365,5.64581448683896,6.2888889062531,6.07847867302041,5.66296603227908,6.05192229532229
MBL1P,4.07149006226898,3.82721319946093,4.02816609635376,3.9876824961509,3.97763313425767,3.64997991000035,4.13686180836881,3.82366463583173
MBL2,3.10284051909621,3.03478171039385,3.17929958329294,3.07303028981777,3.13103912219527,2.97749089274074,3.04101918606882,3.0817217541341
MBLAC1,5.35652840227416,4.94183858426782,4.98783192315311,4.71276005735232,5.26302106560916,5.00181410433256,4.74810750255566,5.03663680034045
MBLAC2,5.70717161323837,6.21600454612006,6.0138630393168,6.40609323100337,5.19091192032894,6.34261385683989,5.55167823064237,6.22464912037115
MBNL1,6.58135937016037,5.60553412720178,6.03570982865208,6.24860559456367,7.38303178716462,7.79894206163242,6.75193129264604,6.76396783734153
MBNL1-AS1,7.33380643405964,6.26478600225417,5.4229467199112,5.75396167620566,8.02797666453456,6.42222941530716,6.0330676214306,5.77976799462519
MBNL2,7.50161329667245,6.61410465347874,5.92878523327219,6.16666529227716,7.68948300824948,6.43620675019193,6.83587054686746,6.79643441366994
MBNL3,8.2589340501558,8.016557538139,7.9819119969195,8.07307065379777,8.68955667859205,8.70137584557715,6.75328687899589,7.54937358395531
MBOAT1,6.03227517704696,5.74077499415714,6.57497087324693,6.1408188923288,5.73487437953719,6.1366610934336,5.40150145287208,6.07505128931517
MBOAT2,9.09160177412464,9.4389691808345,9.62537471355614,8.76212010137936,9.58930618160063,6.51969743489663,8.36726483663681,9.94456835165697
MBOAT7,7.66094110114901,7.64607582061521,7.80470760973635,8.05641631530926,7.7637808924301,7.32279771354021,7.73435442788276,7.79709945971137
MBP,8.58960042184356,8.97759278427863,8.52144271227848,9.29905698741901,8.68511765617546,8.97138289115504,7.88023301484032,8.30922991308327
MBTD1,5.27402587704152,5.62243254948838,5.81472326217937,5.52458995472418,5.2071690918893,5.86079649831545,5.39849924807339,5.48250713450277
MBTPS1,8.13507069112235,8.26322263861197,8.25217356265026,8.03704478883633,8.13673237156202,8.47288492688382,8.12663896952294,7.89894522824122
MBTPS2,8.22394944479565,8.41811721566159,8.43241160838327,8.77179976387621,8.42405488793175,7.89496206455761,8.96943973837256,7.95500695047233
MC1R,5.99198943229892,5.35356458288047,5.41083993527966,5.30384034391514,5.76396549152594,5.53744999414995,5.55864316521635,5.51976991306651
MC2R,5.22272377795879,5.18622327772392,5.09038774183699,5.5051655903894,5.36927681988973,5.41378973721049,5.36895052019679,5.35320401324607
MC3R,4.2418523780404,3.90599080540764,4.3695220388523,3.89613795802087,4.32134556965584,4.24053355709041,4.38170463296028,4.0949798151105
MC4R,3.87172300922499,3.84539515812098,3.62196527214295,3.75445453499007,3.7711405614068,3.5460877772205,4.00388484295266,3.83105415346594
MC5R,3.660951261394,3.53855789677212,3.42167012648664,3.49737437344094,3.55179543326017,3.47326413637561,3.47544327456637,3.44236492457109
MCAM,7.64149204905476,7.22529354613321,7.90776289708475,7.94019177327844,8.09977040038342,7.05172733539259,8.46235497654243,6.64367766695984
MCAT,6.31123533291981,7.00864516277478,7.06567583163051,7.43620178415331,6.85436642528985,6.74386352575671,6.44956359620032,6.71569163731007
MCC,6.7824622528347,7.39584724065697,7.2560796314243,7.9669732209696,7.51598142849161,7.14766468242504,7.97915937108861,8.20495441851323
MCCC1,7.0744223018002,8.66824909692036,7.5270052720131,7.67719463818116,7.22620335296738,8.42381971677048,7.01829854943624,7.5875612286722
MCCC2,6.07484559865205,5.99127010823757,6.86892933385483,7.07678123904594,6.20646617302461,6.16853905655919,6.28711463468661,6.95830841087001
MCEE,7.1765889840176,7.47668264601122,6.38617554090406,7.37823305212084,7.10382814489273,7.0352409845806,7.21796397685964,7.05080317901332
MCEMP1,5.49983508930255,4.7809419450222,6.24896039997108,5.61946942368301,5.32686883355979,5.06866486244156,5.41392131431807,4.97229259567071
MCF2,3.19314873586416,3.35323779284176,3.22338218640118,4.06775219033391,3.17637904102844,3.25536583260151,3.24596716328213,3.15695019950954
MCF2L,5.53397062426649,7.23966800803748,6.58613059907087,6.05338942430823,6.79522966752906,6.68671486044385,6.53876649028462,5.83182987271422
MCF2L-AS1,4.18707849888684,4.46920098815548,4.10506329458184,4.21840311739055,4.2236979455272,4.26144392003877,4.21202442956762,4.33356995013405
MCF2L2,2.86663257383649,2.84734217246248,2.86635182035475,2.939255923429,2.70496046535656,2.80289308826183,2.81466326646022,2.76127174211403
MCFD2,8.2786883986777,6.86868409652775,8.19472865759533,8.01107460615814,7.30755180306331,6.94510654758384,7.77747760754142,8.1353622675732
MCHR1,4.07033347717882,4.00278609395667,4.1255769811516,4.05177925240294,3.8069818049689,3.97304825329329,4.01186001764339,4.1384629341182
MCHR2,5.25356893192278,5.2559201356157,5.0547451266594,4.96443503348429,5.18162499615152,5.17806070036607,5.19433358477515,5.42758311770747
MCHR2-AS1,3.99255434620305,4.08424145959959,4.08726426303189,3.94525220268022,4.11042395231996,4.09327075055311,4.23536554229127,4.22859655119243
MCL1,8.04570442944044,6.06788209797652,6.7286741201119,7.18525102701694,8.93596630326344,7.14391606562017,7.47249661478128,7.46642469622546
MCM10,5.93284424503314,4.7550444710876,6.9815663729792,7.53390366617447,5.95414902909871,5.75727873266058,6.65701487363063,6.44036596298476
MCM2,8.60928399569593,8.65454579446718,9.02242796023743,8.75053136780065,8.23742925804169,8.44936578679417,8.59909239837336,8.02296174540396
MCM3,8.25444890025529,7.87288239996619,9.12845561851074,9.07270443778525,9.12524245722087,8.66300191067661,8.32697343562039,8.49864088674033
MCM3AP,7.28781695405095,7.96617744178827,8.11186847452074,8.15789833107387,7.3190839944953,7.79768904864067,7.46477944192942,7.71921050488367
MCM3AP-AS1,4.51951445696787,4.52692508413429,5.73731021488953,4.76344459353049,3.95839151170601,4.68366415796161,5.09036671581112,4.30510274267874
MCM4,7.77388003946355,5.4126134673284,7.41171849671234,6.85744993741619,6.40577832709488,6.2969491480774,6.61291359787778,6.06580813136268
MCM5,7.44061190348601,7.97239598788306,8.76239103120025,8.6243063423154,7.55409155335456,8.44575626806868,7.8179339672444,7.93062118585594
MCM6,8.93169068600911,8.87758831020406,9.75314023771316,9.31764651066596,8.9855908637392,9.58266130797244,8.98554797782623,9.16317493524575
MCM7,8.83149559593046,8.03899189948322,9.11016165630042,8.81343013519436,8.14256864053434,8.5598510881177,8.57453149220508,8.2949918077155
MCM8,6.53872591304612,5.76396333433506,6.97810179140377,7.01351263560853,5.80815141920499,6.29774045182632,6.66440780567198,5.94469373385207
MCM8-AS1,3.12436523625512,3.08531650726235,3.21959952718035,3.23395320932397,3.3415237172004,3.175564273381,3.27831782917764,3.20072689616364
MCM9,6.14686570352654,5.91799813981105,6.26643207649148,6.69770385251213,6.31622258963881,6.06980086278646,5.89046322684052,6.2066994213063
MCMBP,8.78541553811564,8.62363084691247,8.70527070814959,9.52402860549723,9.12719885486651,8.78751318412099,9.05750016225126,9.19104155240883
MCMDC2,2.94142404588269,3.02445628163643,3.17566070175841,3.43373611390544,3.29178294595604,3.01106479982275,3.07904896637255,3.2416188109483
MCOLN1,6.83359041465216,6.29377341936557,7.65698607877848,6.73597931899719,6.77140647028007,6.49838286012904,6.77695833535465,6.54915954550457
MCOLN2,5.5423949810013,6.6360259190512,5.96377822331512,5.2083091897419,4.92716161015311,6.90218469948807,6.42639969691121,6.43350995895247
MCOLN3,5.39786883654856,6.57983530967325,5.09979536454203,6.2068825815721,5.54651599746708,4.88713428600851,6.61260314611049,5.66943177500511
MCPH1,5.58104369573173,5.38910681254304,6.69498039260406,5.40707927088983,5.27688003794086,5.48553340513312,5.68246305438466,5.92670344398878
MCPH1-AS1,4.81685295115619,4.35368289314328,4.51111225245316,4.24716732328156,4.40683044172184,4.61540650980423,5.02749218403347,4.14161854737778
MCPH1-DT,3.68081828808983,3.40704127755729,3.65177739429586,3.6283890354333,3.51400531787943,3.89353824751318,3.58359854475123,3.43430973710676
MCRIP1,7.74172580670377,7.28533605945407,7.3717260182521,7.75271534111097,7.48166388169414,7.76023348021017,7.88111927929235,7.05714376632868
MCRIP2,6.57845612702033,6.6855492721686,6.70108304074424,6.77464596520031,6.68394381696307,7.13193030576215,6.64132258064292,7.21425490586484
MCRS1,7.95250602941297,7.29898405233635,7.27127907813981,7.57537910609309,7.20279687977659,7.14690309109835,7.66012948525408,7.11978943227794
MCTP1,6.13146650173749,8.43801456215798,7.59139034685146,7.60854173624816,7.07635201389991,4.58516140966346,7.49892194293328,6.87187534466752
MCTP2,5.98951019561847,7.08458288649718,5.67464430502095,6.07537141090344,4.832311628785,6.06816238057202,6.06785324010183,6.14105423869126
MCTS1,9.98660494594741,9.19464708522992,9.60478859395847,9.81018476300102,9.33869731605994,8.84599968233297,9.38764324565804,9.18783300520327
MCU,7.63313658884477,7.19503312714788,7.21233207704665,7.41526180716799,7.64837378281117,7.3386869307807,7.47565547500603,7.73670597678018
MCUB,7.18256240045683,7.90745120672977,7.68974126492743,8.4215704825365,8.15229023702283,8.39810909408992,8.39249008011644,8.16344944081327
MCUR1,7.53552948466412,7.12517343771739,6.44297548744325,7.20807336649871,6.97168908400149,6.36756474892342,5.66368982805089,7.62407748282114
MDC1,7.02466494418185,7.25948869659725,7.68758172711931,7.06069149561372,6.06252199864667,6.72357187442643,7.96095983700243,5.96073505055322
MDFI,6.55257054251747,5.03502804456838,5.14493744084667,5.4623117924943,6.32569467759557,4.56158281878708,4.69916208019712,5.40451836229643
MDFIC,4.97599428214352,5.03380562989397,5.68407361199501,5.49730342366227,5.85398219364872,5.81871571105164,5.42424171797698,5.73453207844485
MDGA1,4.86538116042362,4.75513437632662,4.8852544130904,4.76430779547233,5.32949986699728,5.06725690568142,5.05130207564993,4.98694547266105
MDGA2,3.2214462836049,3.0418308112154,2.94065195110007,3.12171657398731,3.02803256788789,3.04102737984401,2.80839463089562,3.29067348112436
MDH1,9.9719604426457,10.0142719491814,10.044493531145,10.5828460824379,9.82691049043346,10.5897443440085,10.160590526034,10.3743969898944
MDH1B,3.61193373857464,4.00898084932078,3.96446824724278,3.76803365200962,3.57343022326979,3.6104796886589,3.71663250851519,4.18647014322765
MDH2,7.53899341103492,6.69096448580051,6.18548659089551,6.54388170515682,6.45828394728195,6.05567450614762,6.27587489218184,6.2758637204461
MDK,7.39845446405166,8.47110763996718,7.23598453680676,8.14488195394053,6.89314792970115,7.78375754357471,7.89444047684961,7.63244380056824
MDM1,5.48560474295287,9.13868356865291,5.54720076582328,5.01284547445756,4.06548070216347,5.7457798163646,4.98059889491251,4.65736488878026
MDM2,5.96000966023915,7.84294259110536,4.88795334344511,5.55904649709175,5.82980450588878,5.76677514259049,5.53370313366342,6.26842465344859
MDM4,7.05042573361581,6.06272944906654,6.18075592223107,6.34707963555188,5.96176110594198,7.13047141914563,6.32669694033606,6.22660077771319
MDN1,4.83435344602292,4.28416022072412,4.81797964293983,4.98686439152621,3.84416042687192,4.47613519404547,4.27321273953913,4.43334214530658
MDP1,5.93663461897895,6.26923503319818,6.42117260609671,5.61145886888083,5.81798624840264,6.24313899639039,5.75059669912404,5.64722216407525
MDS2,4.28230588332872,4.44106644330266,4.4413586192573,4.4158130400122,4.21186078328891,4.6739655628602,4.54567852594918,4.64503739735098
ME1,6.45871776276884,9.45242305461877,6.63028118442878,7.69312711565235,7.01410199468822,4.90773454461094,7.61242963280942,10.023478978824
ME2,6.86739683385482,6.30802809083164,5.41142096114559,7.14545266970814,6.40490117679828,7.34283423687361,7.47783700048608,6.51850853924645
ME3,5.21665849885713,5.56970742009791,5.21894972229497,5.08215518891866,5.48137119628088,5.73973912655293,5.31417886645237,4.87707543108903
MEA1,9.07084817277634,8.56987920677889,9.26530335766448,9.52161695508088,10.730594695554,9.05042660415405,9.03499587121739,9.43658375599058
MEAF6,8.36085972975848,8.4287649100257,8.50369997094281,8.87702975611544,8.77945625079135,8.9498199872768,8.32562395631575,8.54673052221004
MEAK7,7.90543662764682,7.58040017489586,7.78697756779972,8.06243717586711,8.00941674370471,5.73424241170367,7.71381129527253,7.35051629402152
MECOM,6.42443602241454,6.56953369231454,5.47513511676881,4.16693729893637,5.7301506908969,6.48639071969888,5.14137310838585,4.9889121881975
MECP2,6.98473186258084,6.65302776472527,6.35806173197627,6.34420118406907,6.34504941231101,6.48387575990097,6.00367359435006,5.61781587368517
MECR,8.18580677065446,8.65584245702523,8.88278448096879,8.64582843265416,8.15788800322735,8.65428917799303,8.01012430560833,7.88885735701332
MED1,8.65876914190855,9.04097324506678,9.52723615397497,9.07228849595778,9.06839765546119,9.21276487093563,9.47744762127795,9.47053130629632
MED10,8.21221931098422,7.64923009093016,8.01342251830846,8.47819253921178,8.77018693436373,7.67663398305991,7.88546873012831,7.46492996070637
MED11,7.50633624068675,7.69875381602578,7.32746033836857,7.60228797435691,7.69160155731612,7.13402947350709,7.39675260050114,7.67395232303887
MED12,6.65524028817662,6.60998744489633,6.44279462587006,6.2848860919607,6.08444877303531,6.36074000596557,6.20328601441279,6.07684517881869
MED12L,3.82828340511164,4.6740534002223,3.78030554701953,3.73095739435871,4.67671977149865,5.78068646777843,3.93725119198634,4.26386769203518
MED13,4.72632440459176,4.80665252660261,5.11492651065989,4.85515778081087,5.00485694478506,4.94845978466393,4.50362555433596,4.87877639908492
MED13L,6.57585908170421,6.49115180046364,6.9247437279687,6.23776567425994,6.39062401826151,7.09472394162499,6.82454441743025,6.91685540260286
MED14,7.57256807739608,6.8645651674946,5.76564235305397,6.20752192186676,7.2024419623586,6.51682310086365,7.14871058203055,6.64049140582487
MED14OS,4.30689958871511,4.33266888020206,4.60832937736731,4.71396434235643,4.81353503694247,4.76627738902508,4.50224450157032,4.558973601974
MED15,7.96389007851631,7.79271752816175,8.19245059134153,8.03542455144422,8.5621267644249,7.43906864202558,8.40566648488617,7.12590607824529
MED15P9,4.33852458258331,4.20974772310622,4.33420219712772,4.55299505978696,4.52193181877577,5.29301079817077,4.46935570941028,4.5698651417543
MED16,7.25666376236789,6.92608342084572,6.99196720946883,7.1356044715039,6.76037311155304,7.24163220611849,6.82481083495604,6.85725920334792
MED17,7.91925478620098,7.91120492550257,8.61267457516758,8.49073930651086,8.77201498835555,8.1906229288998,8.23008745541378,8.57075679106994
MED18,6.49721021410135,6.26899656082808,6.49261658966534,6.50035714631953,6.06927793299162,5.61744675369937,5.75805649760975,6.67417591858973
MED19,8.83689606364658,7.65407279782337,8.32193907777227,7.35660330505475,8.58174814102448,8.16511178659043,8.19825616792619,8.06498644418447
MED20,6.45403127270734,5.20663962825858,5.49805147592433,5.6669091858659,7.22192372337735,5.47859247001821,5.59378363183663,5.77458424045607
MED21,7.56736543389343,7.11583906921643,7.12816264830168,7.40766966760223,7.27877402584166,6.81153825556951,7.72859549084124,8.14482114785679
MED22,5.32327863145965,5.67015160250513,6.55077266524314,5.72469105072019,4.61151693778009,5.2528419079431,5.60359882402271,5.24620237531739
MED23,4.45482927860252,4.27097719936116,4.10231473244892,4.2540550348889,3.98019436617101,4.24611915580029,3.90599080540764,3.94445936843864
MED24,6.55426394686388,6.60691800348535,7.25541278637613,7.15254663868092,7.03312045723252,6.31958317877777,7.0132017495416,6.52783141985207
MED25,7.52940040940405,7.03502880761673,7.4114281271997,7.65356060933638,7.44226805821221,7.1983113980161,7.70235207394111,7.85269092548357
MED26,5.70190432581317,5.41735186365653,5.10122233749868,5.16956512333332,5.4780729796529,5.57730412727288,5.38910681254304,5.46844447681585
MED27,6.42186665826736,6.9950256717194,7.67736552100086,7.46860881633419,6.87325178187486,6.13674706272329,6.96048286926199,7.29578591379141
MED28,5.84741899695063,6.02299411956667,5.70657369709298,6.52836693562151,6.8870437608531,5.87226877629232,6.1171715860281,6.12753689982175
MED29,6.36744660893561,7.50596046450429,6.88248431719899,6.88709655866974,7.13166220970114,6.5613144459391,6.7901622660671,6.92395104934843
MED30,7.47383225259232,7.75467147191454,8.80957628388233,7.84488444859375,8.02064601011247,7.77165993856055,8.54321605180051,7.92269011313606
MED31,5.57139156581789,5.97314305572085,5.84686706903333,6.65007531439024,5.81521372167625,5.45510966250921,5.01208118867788,5.73446987435684
MED4,5.69008456881291,5.48502851130866,5.14391951749752,5.41373828633257,5.27066838691918,5.0602114675427,5.08906984314922,5.32769195656564
MED6,7.8253321766855,7.2977725345867,8.4585172439302,8.01398088259637,8.51377247639295,8.06742586921751,7.84416984053929,8.16127790302128
MED7,7.04822371204086,7.45707382604409,7.45333294992871,7.56847745473725,7.17314008327894,6.89618919871014,7.29252120709735,7.23746737477421
MED8,9.21227114853905,8.31741784427049,7.67390420895304,8.20883960715551,7.87494775828446,7.76325160135296,8.22036270664697,8.58349391863971
MED9,5.29624711903994,5.60561692628282,5.75915215528741,5.71907520840653,5.30191922868166,5.57304024198061,5.75643588451944,5.44150118401282
MEDAG,7.95278009263527,5.95976723825138,7.71356046716915,5.66434065514382,7.01982550553476,5.58041787442924,6.79093821089252,5.91240746916505
MEF2A,6.35011267893712,5.45254143038137,5.59898863470772,5.25931625439121,6.05221100465535,5.41894112924766,5.30825268338881,5.63199967669927
MEF2C,9.5179602223869,9.74692854723868,7.93051363201018,7.62342154564528,7.69160155731613,9.5912982327893,9.36150700243682,7.2790825703416
MEF2C-AS1,4.21073225855163,4.34171913232124,4.41027989942481,4.2856771315234,4.16206402899897,4.23568344678235,4.33074295687252,4.35205510598999
MEF2D,5.94101898066317,5.2907460929274,5.65086504634861,5.69458847322188,5.87071516345596,5.7144391495498,5.63378444879593,5.74189329968187
MEFV,3.78210607854873,3.79752948471746,3.507238012014,3.48002352669214,3.70390543887137,3.70432806736919,3.99682731872794,3.7272737669448
MEG3,6.2453248854248,7.04019776499337,5.44995991303386,4.77665279779853,4.59938519770115,4.91475203659054,4.86338198651481,4.13480269609682
MEG8,3.17888024987834,2.99941348872438,3.18507833953783,3.32452953034435,3.27906747140706,2.9794791842532,3.19642786313096,3.14254727433509
MEG9,3.51335745841698,3.49289460980225,3.57615493599554,3.27620627039115,3.49692237856303,3.41660475695264,3.26378358879781,3.55155002281371
MEGF10,7.1797826038938,5.90467656710924,3.39972067916249,4.98620322815537,3.80503651599041,5.06495902668028,5.11180852255488,3.57007196357832
MEGF11,5.60274842730236,5.77935344820067,5.83312816825198,5.52986469952539,5.55931777483452,5.81268053670432,5.90820470176661,5.69918726101428
MEGF6,5.89380028345642,7.3445457944725,5.40279991684253,5.33289197668817,6.40427496043213,8.71694235709334,4.93850734487798,5.19010534261227
MEGF8,4.66642937439833,5.35412585669534,5.60547711834145,5.2194301383462,5.41872826393243,4.83804803360987,4.88626685797145,5.18498547580015
MEGF9,6.50382931813426,7.44982802830119,6.83588712332771,7.20960347988577,7.15812369408743,6.54631233247492,6.76156671318601,8.34555056194733
MEI1,5.65253675408228,6.31874521523409,6.23964928099725,5.39392104001255,5.907639323212,6.68358798320563,6.81106240061854,5.65315778441687
MEIG1,4.74089725383621,4.25202302685488,4.26284164971591,4.60251520901543,4.28774060274785,4.54289801724535,4.47391643129372,4.50298932554563
MEIKIN,3.60831328848306,3.10069938818901,3.32371325269922,3.35126971206925,3.24906341479888,3.33550342958181,3.45933436738091,3.22583644365567
MEIOB,3.23102923317508,3.16131173204803,3.2227125823941,3.38368926239136,3.27787905422264,3.20370532619769,3.00756771662736,3.34810451401235
MEIOC,6.08147637762617,5.9533763101855,6.94284140325324,6.46171156862885,6.24531883132685,6.48525457971093,6.62078116180134,6.15487329436687
MEIS1,6.21249896751908,7.68646214907739,6.04966039386901,6.42327763180498,6.42944356698488,8.35106268275674,5.63727035488045,5.29513201730315
MEIS2,7.69612150395484,8.45115867799953,7.40431440165184,7.805037760817,8.35237631523532,8.50349788737996,6.95542637565786,6.59900793629127
MEIS3,5.34264577349101,5.10414835252214,5.16475517212654,5.33383464769604,5.04695930879241,5.25454747477937,5.44288055340659,5.08557141561819
MEIS3P1,5.62928784903732,6.39310105287111,5.93130221335724,5.73851825254835,5.97404307330695,6.63662476709673,6.43479305398037,6.26970698209995
MELK,7.82312634245009,7.62034126161378,8.54742161543652,9.34281303389083,8.4780175989782,7.73320228113725,9.0981841428432,8.5662953384204
MELTF,5.97226365268783,6.1351594997074,6.60127819034834,6.06467030081768,6.27163598888026,6.54986132968564,6.25384979210604,6.23943810834737
MELTF-AS1,5.27793461109721,5.37435222237971,5.52165135295764,5.52686567012149,5.26422442678802,5.64639788700985,5.24125358526735,5.06815249458659
MEMO1,8.52603133205537,7.9090974308963,8.20837699813785,8.37361245953157,8.45639096414301,7.88772954126084,8.27442619757129,8.11131492303168
MEN1,7.82853927820204,7.13069109832854,7.88971865502568,7.8097809631263,7.38767671381976,6.92433150203815,7.33659328075208,7.09284092740387
MEOX1,5.49722764505945,6.12398345557552,5.59657110971282,4.36238684674148,7.76550611046457,5.446888838048,6.00543841387475,5.8865530006449
MEOX2,3.58253513818374,5.06673844240957,4.61869962282844,3.30082054810063,3.3647554016534,4.64130961150377,3.69250528709354,3.41109162295881
MEP1A,3.20122390992824,3.31558825624129,3.48246681313713,3.21339315398189,3.58250348826098,3.50465562228545,3.46825616413229,3.49281944779128
MEP1B,3.69619993815464,3.56641793392573,3.54499073805362,3.24922977228497,3.44829621138037,3.43660710259055,3.44232460949373,3.38478768244021
MEPCE,8.49574233972621,8.35549240248735,8.5699814503007,8.20548049564039,8.75367495832672,8.5094129675641,7.88639570766654,7.90941879523012
MEPE,4.31305484065087,4.67886552482652,4.8089394568747,5.13270828360203,4.73491026142717,4.40601633969165,4.68246426703315,4.92673986472653
MERTK,5.71795104310554,5.71193693372914,5.9686114288478,6.60985741318055,5.38103581922032,7.88595563396623,7.11970417254758,6.01022924089856
MESD,9.85638746420678,9.82997295333726,10.0030194406336,10.0004081935887,9.61740684240165,9.31238443209314,9.91130090713111,9.96326124904831
MESP1,4.39103610971448,3.79500672870087,4.0026578807556,4.0361948404925,4.262169296929,3.88405235318895,4.14522418634307,4.02081543886906
MESP2,6.33469179829737,6.05701667922115,6.26606012205582,5.67667119646421,6.08810877833429,6.06182682874889,6.00012415108082,6.09294582290049
MEST,8.65094612239521,9.02705107947994,7.61708422533592,8.88031054299541,8.61103509454858,9.67461248678962,9.30573095741189,8.17126964202959
MET,9.5273866218032,8.34037077019241,9.77471737714718,9.65302388709939,10.3650018901876,8.82567178147936,9.96830886204638,8.8344283534827
METAP1,7.90393760012289,9.50382554465469,8.93927938573446,9.01371571864179,8.84402148380058,8.9098778703004,8.66499460795158,9.32365939880932
METAP1D,5.25311863719924,5.27597714956363,5.56776206890456,5.35687388933465,4.77344117814109,4.74236788102052,4.68157844788684,4.83310562854547
METAP2,7.229949859896,7.52281700420139,7.02190833511484,7.47670145031866,6.78594823716292,7.06327239863138,6.90971828100568,6.906769841235
METRN,7.16356183356223,5.89988433352827,6.00407305544748,5.89117843014303,6.23983407584141,6.60404156184595,6.57718188543086,6.05579576358201
